739057, Touch, 1609.92, 60.01831
739454, Fight, 2880
740132, Fight, 2890
740807, Fight, 2900
740901, Drop, 258
741092, Fight, 2910
741093, Fight, 2920
743209, Touch, 103.99475, 572.0032
743388, Drop, 259
744997, Drop, 260
745075, Drop, 261
746526, Touch, 1698.9423, 252.99316
748128, Drop, 262
748773, Touch, 1190.9601, 178.01147
748795, Fight, 2930
749359, Fight, 2940
750343, Touch, 434.94873, 701.9934
750976, Fight, 2950
751392, Drop, 263
752598, Touch, 1468.9343, 103.029785
753945, Drop, 264
755144, Touch, 1905.9155, 424.01733
755341, Drop, 265
757174, Drop, 266
758549, Touch, 1678.8885, 701.9934
758635, Fight, 2960
759027, Fight, 2970
759592, Fight, 2980
759943, Fight, 2990
760111, Drop, 267
761578, Touch, 1854.9005, 257.01416
762391, Drop, 268
763323, Fight, 3000
764465, Touch, 977.95715, 1026.969
764825, Fight, 3010
765441, Drop, 269
765610, Drop, 270
766559, Touch, 980.9381, 974.9927
766694, Fight, 3020
767462, Fight, 3030
768801, Touch, 1366.9043, 625.99
769470, Drop, 271
771205, Touch, 480.95032, 1054.9841
773068, Fight, 3040
774076, Touch, 560.9619, 870.9741
774888, Drop, 272
777088, Touch, 31.97754, 202.99438
778046, Fight, 3050
779496, Fight, 3060
779938, Drop, 273
781160, Touch, 807.97485, 846.98
781761, Fight, 3070
783071, Touch, 391.9281, 583.0115
784477, Drop, 274
785295, Touch, 1704.9042, 252.99316
786779, Drop, 275
787958, Touch, 743.952, 278.9978
788832, Drop, 276
791485, Touch, 1175.9198, 151.01807
791561, Drop, 277
792172, Fight, 3080
793428, Touch, 1127.9535, 193.99658
793574, Fight, 3090
794260, Drop, 278
795045, Touch, 1380.9283, 313.01147
795509, Fight, 3100
795873, Fight, 3110
797547, Touch, 940.9662, 225.99976
798159, Drop, 279
798241, Drop, 280
799189, Touch, 1681.9373, 745.99365
800521, Fight, 3120
802247, Touch, 1552.9431, 357.01172
803745, Drop, 281
804385, Touch, 1735.9332, 577.01294
805346, Drop, 282
807069, Touch, 137.93701, 818.9978
808283, Drop, 283
809311, Fight, 3130
810352, Touch, 147.96387, 804.99023
811278, Drop, 284
811611, Drop, 285
812499, Drop, 286
815427, Touch, 1871.9055, 1003.9966
815638, Fight, 3140
816160, Fight, 3150
817040, Fight, 3160
817041, Fight, 3170
817527, Drop, 287
819303, Touch, 1971.9031, 237.00806
821809, Fight, 3180
823258, Touch, 1459.9237, 583.0115
823339, Fight, 3190
823841, Fight, 3200
825326, Touch, 933.9203, 225.01099
825980, Drop, 288
827304, Touch, 608.9282, 578.0017
827812, Drop, 289
828230, Fight, 3210
829316, Touch, 1087.9138, 143.00903
829934, Fight, 3220
831843, Touch, 5.961914, 722.9883
832345, Fight, 3230
834787, Fight, 3240
836289, Touch, 1389.939, 974.9927
837249, Fight, 3250
838520, Touch, 1056.9525, 924.9939
839264, Drop, 290
840851, Touch, 0.0, 510.00732
