,Time,Event,X-coord,Y-coord,down-contact-minor,down-contact-major,up-contact-minor,up-contact-major,average-move-contact-minor,average-move-contact-major,move-time
1073,943771.0, Fight,3650.0,,,,,,,,
1074,944079.0, Drop,323.0,,,,,,,,
1075,945233.0, Touch,1440.954,40.012207000000004,43.75763,43.75763,43.75763,43.75763,,,9.0
1076,946552.0, Fight,3660.0,,,,,,,,
1077,947605.0, Touch,57.993164,783.0066,43.807983,43.807983,43.807983,43.807983,,,6.0
1078,951533.0, Touch,80.96008,508.9856,43.858337,43.858337,43.858337,43.858337,,,6.0
1079,951807.0, Fight,3670.0,,,,,,,,
1080,952474.0, Drop,324.0,,,,,,,,
1081,953160.0, Fight,3680.0,,,,,,,,
1082,953465.0, Drop,325.0,,,,,,,,
1083,953703.0, Drop,326.0,,,,,,,,
1084,954065.0, Fight,3690.0,,,,,,,,
1085,955541.0, Touch,605.94727,489.01245,43.90869,43.90869,43.90869,43.90869,,,6.0
1086,955719.0, Fight,3700.0,,,,,,,,
1087,956065.0, Fight,3710.0,,,,,,,,
1088,957447.0, Touch,1082.9004,375.9961,43.959045,43.959045,43.959045,43.959045,,,7.0
1089,957544.0, Drop,327.0,,,,,,,,
1090,958692.0, Touch,1457.8912,859.9988,44.0094,44.0094,44.0094,44.0094,,,5.0
1091,959994.0, Drop,328.0,,,,,,,,
1092,961406.0, Touch,866.9165,799.98047,44.059753,44.059753,44.059753,44.059753,,,6.0
1093,961991.0, Fight,3720.0,,,,,,,,
1094,963428.0, Touch,2039.9231,87.01172,44.110107,44.110107,44.110107,44.110107,,,13.0
